tradeCreatedAt,orderId,symbol,side,price,size,funds,fee,liquidity,feeCurrency,orderType,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012756,2301.8652,0.293625924912,0.000293625924912,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012756,16222.7114,2.069369066184,0.002069369066184,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012756,4593.3096,0.585922572576,0.000585922572576,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012756,328375.9741,41.887639256196,0.041887639256196,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012756,3706.3046,0.472776214776,0.000472776214776,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012756,15430.1519,1.968270176364,0.001968270176364,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012756,8483.9042,1.082206819752,0.001082206819752,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012756,6851.4329,0.873968780724,0.000873968780724,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012756,7053.5733,0.899753810148,0.000899753810148,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012756,45370.6149,5.787475636644,0.005787475636644,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012757,3061.5568,0.390562800976,0.000390562800976,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012757,4402.1762,0.561585617834,0.000561585617834,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012757,1000000,127.57,0.12757,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012757,16778.2297,2.140398762829,0.002140398762829,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012757,14805.917,1.88879083169,0.00188879083169,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012757,12171.3402,1.552697869314,0.001552697869314,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012758,6731.6899,0.858828997442,0.000858828997442,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012758,14423.4998,1.840150104484,0.001840150104484,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012758,3578.445,0.4565380131,0.0004565380131,taker,USDT,limit,
